member_id;age;gender;industry;country;is_team_account;n_colleagues_on_account;plan_tier;plan_days_per_week;membership_start;membership_end;last_badge_swipe;days_since_last_visit;total_visits;avg_weekly_visits;entitled_visits_last_period;actual_visits_last_period;meeting_room_hours;event_space_hours;guest_passes_issued;uses_meeting_rooms;uses_event_space;uses_guest_passes;uses_print;uses_mail_handling;uses_phone_booths;uses_day_passes;uses_storage;uses_bike_locker;n_renewals;lifetime_value
CW000126;38.0;male;Marketing & PR;Portugal;False;0;flex;3;2021-09-17;1970-01-01;2023-12-28;4;264;2.21;26.09;18;41.9;0.0;0.0;True;False;False;1;False;False;False;False;False;2;5665.09
CW000127;43.0;Female;Legal;Portugal;False;0;private_office;7;2022-05-31;1970-01-01;2023-12-08;24;75;0.91;60.87;8;4.2;0.0;19.0;True;False;True;1;True;True;False;True;False;2;13808.5
CW000128;31.0;Female;Information Technology;Portugal;True;2;hot_desk;2;2021-02-09;2021-04-30;2021-04-14;16;9;0.77;17.39;7;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;313.67
CW000129;30.0;Female;Unknown;Portugal;False;-1;fulltime;5;2021-10-14;2023-12-28;2023-12-23;5;149;1.29;43.48;12;;0.0;0.0;True;False;False;1;False;False;False;False;False;0;10318.85
CW000130;24.0;Male;Real Estate;Portugal;False;0;full_time;5;01/01/2021;1970-01-01;27/02/2023;308;8;0.05;43.48;0;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;1;10432.85
CW000131;45.0;Male;MARKETING & PR;Portugal;False;0;hot_desk;2;2023-11-01;2023-12-06;2023-11-09;27;4;0.86;10.14;3;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;139.89
CW000132;28.0;Male;Finance;France;False;0;private_office;7;2021-10-27;2023-12-25;2023-12-17;8;149;1.32;60.87;10;0.0;0.0;0.0;False;False;False;0;True;True;False;False;False;3;17491.42
CW000133;20.0;Male;Design & Creative;Portugal;False;0;hot_desk;2;2023-11-22;1970-01-01;2023-12-29;3;5;0.96;11.25;5;11.6;0.0;0.0;True;False;False;0;False;True;False;False;False;3;307.34
CW000134;20.0;Other;Information Technology;portugal;False;0;flex;3;2021-02-24;2023-02-22;2023-02-17;5;213;2.05;26.09;19;11.9;0.0;0.0;True;False;False;1;False;True;False;False;False;1;4881.7
CW000135;53.0;Female;Consulting;Portugal;True;3;flex;3;2022-04-05;2023-11-23;2023-11-14;9;200;2.35;26.09;23;0.0;0.0;0.0;False;False;False;0;False;True;True;False;False;2;4,311.15
CW000136;31.0;Female;Design & Creative;Portugal;False;0;full_time;5;2021-06-23;2022-07-18;2022-07-13;5;174;3.12;43.48;25;0.0;0.0;10.0;False;False;True;0;True;False;False;False;False;4;3930.11
CW000137;; Other;Consulting;Portugal;True;1;hot_desk;2;2021-06-11;2023-04-04;2023-02-14;49;48;0.51;17.39;4;48.3;22.6;0.0;True;True;False;0;False;False;False;True;False;2;4750.28
CW000138;;Female;Health;Germany;True;2;flex;3;2022-08-18;2023-11-10;2023-10-31;10;127;1.98;26.09;20;6.3;0.0;0.0;True;False;False;0;False;False;False;True;False;1;3097.74
CW000139;36.0;Male;Other;Portugal;True;1;flex;3;2021-12-16;2022-02-08;2022-01-22;17;9;1.24;22.98;11;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;317.14
CW000140;37.0;Male;Design & Creative;Portugal;False;0;flex;3;2022-07-21;2023-04-07;2023-04-01;6;105;2.83;26.09;23;;0.0;0.0;False;False;False;0;True;True;False;False;False;0;1745.28
CW000141;26.0;Male;Consulting;Portugal;False;0;flex;3;2023-08-08;2023-09-22;2023-08-21;32;4;0.57;19.55;4;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;0;284.7
CW000142;24.0;;Design & Creative;Portugal;False;0;flex;3;2021-12-13;2023-01-22;2023-01-20;2;1520;26.3;26.09;24;18.9;0.0;0.0;True;False;False;0;False;False;False;False;False;1;2622.27
CW000143;49.0;Male;Design & Creative;Portugal;True;3;flex;3;2023-12-06;1970-01-01;2023-12-21;11;10;2.71;10.75;9;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;2;154.96
CW000144;25.0;Female;Education;Portugal;False;0;hot_desk;2;27/01/2023;16/03/2023;27/01/2023;999;3;0.48;13.81;3;0.0;0.0;;False;False;False;0;False;False;False;False;False;0;0
CW000145;46.0;female;Finance;Portugal;True;2;flex;3;2022-08-11;2023-10-14;2023-10-11;999;148;2.41;26.09;16;0.0;0.0;;False;False;True;0;True;False;True;False;False;2;0
CW000146;29.0;Female;Other;Portugal;False;0;flex;9;2023-08-18;2023-10-22;2023-08-30;53;10;1.04;78.27;9;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;0;405.52
CW000147;32.0;Female;Finance;Portugal;False;0;dedicated_desk;5;2021-11-04;1970-01-01;2023-03-23;284;4;0.04;43.48;0;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;5;
CW000148;40.0;Female;Information technology;Portugal;False;0;flex;3;2021-10-17;2023-06-25;2023-06-23;2;238;2.7;26.09;26;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;3645.84
CW000149;27.0;Male;Information Technology;United Kingdom;False;0;flex;3;2022-04-06;2023-09-23;2023-09-22;1;179;2.34;26.09;21;0.0;0.0;0.0;False;False;False;1;False;True;True;False;False;1;4010.09
CW000150;31.0;Male;Information Technology;Portugal;False;0;hot_desk;2;2021-03-30;2021-08-12;2021-08-11;1;37;1.92;17.39;17;;0.0;0.0;False;False;False;0;False;False;False;False;False;1;
CW000151;30.0;Female;Information Technology;Portugal;True;1;full_time;5;2023-08-17;2023-10-12;2023-09-15;27;11;1.33;39.86;9;1.9;0.0;3.0;True;False;True;0;False;False;False;False;False;0;0
CW000152;38.0;Female;Legal;Portugal;False;0;full_time;5;2021-11-25;2022-02-18;2022-02-01;17;15;1.23;43.48;12;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;781.81
CW000153;34.0;Male;Education;Portucal;False;0;flex;3;2022-08-18;2022-10-08;2022-08-18;52;3;0.47;22.09;4;0.2;0.0;1.0;True;False;True;0;False;True;False;False;False;0;339.1
CW000154;27.0;Female;Design & Creative;Portugal;False;0;hot_desk;2;2022-06-30;2022-08-13;2022-07-22;22;3;0.54;12.58;4;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;173.62
CW000155;47.0;Female;Finance;Spain;False;0;dedicated_desk;5;2021-09-01;2023-12-27;2023-12-21;6;429;3.54;43.48;32;28.9;62.4;0.0;True;True;False;0;True;True;False;True;False;3;14287
CW000156;37.0;Female;Other;IE;False;0;hot_desk;2;2022-06-26;2022-09-12;2022-07-29;45;9;0.79;17.39;7;;0.0;0.0;False;False;False;0;False;False;True;False;False;0;
CW000157;44.0;Female;Design & Creative;Spain;False;0;hot_desk;2;23/12/2023;1970-01-01;23/12/2023;999;1;0.29;2.49;0;;0.0;;False;False;False;0;False;False;False;False;False;0;0
CW000158;25.0;Female;Real Estate;Germany;True;1;hot_desk;2;2022-08-19;2023-08-13;2023-07-28;16;99;1.92;17.39;13;0.0;0.0;0.0;False;False;False;0;True;False;False;False;False;1;1595.83
CW000159;;;Information Technology;Portugal;False;0;flex;3;2022-10-28;1970-01-01;2023-07-13;172;10;0.17;26.09;1;0.0;0.0;0.0;False;False;False;0;False;False;False;True;False;3;
CW000160;36.0;Female;Marketing & PR;Portugal;False;0;flex;3;2022-03-16;2023-03-16;2023-03-11;5;97;1.85;26.09;14;22.3;0.0;;True;False;False;0;True;False;False;False;False;1;
CW000161;;Female;Marketing & PR;Portugal;False;0;flex;3;2021-10-25;2021-10-17;2023-02-12;5;161;2.36;26.09;20;24.5;0.0;0.0;True;False;False;1;False;False;False;False;False;1;3255.6
CW000162;32.0;Female;Marketing & PR;Portugal;False;0;hot_desk;2;2021-07-13;2022-12-16;2022-11-08;999;64;0.86;17.39;9;88.9;35.0;;True;True;True;0;False;False;True;False;False;0;0
CW000163;4.0;Male;design & creative;United Kingdom;False;0;hot_desk;2;2023-07-12;2023-12-17;2023-12-13;4;42;1.86;17.39;17;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;3;664.01
CW000164;;Female;Design & Creative;Portugal;False;0;hot_desk;2;2021-10-21;2022-08-24;2022-08-11;13;87;1.98;17.39;17;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;3;1287.01
CW000165;33.0;Male;Marketing & PR;France;False;0;hot_desk;2;2021-07-12;2023-06-28;2023-06-23;5;59;0.58;17.39;4;;0.0;55.0;True;False;True;0;False;False;False;False;False;0;
CW000166;39.0;Female;Consulting;Netherlands;False;0;privateoffice;7;2021-09-21;2023-12-13;2023-11-16;999;113;0.97;60.87;7;11.0;10.2;0.0;True;True;False;0;True;True;False;False;False;1;0
CW000167;38.0;Female;Legal;Portugal;False;0;dedicated_desk;5;2021-01-21;2023-11-20;2023-11-12;8;697;4.73;43.48;29;62.8;0.0;0.0;True;False;False;1;True;False;False;False;False;2;13413.91
CW000168;30.0;Male;Information Technology;France;False;0;full_time;5;2023-11-04;1970-01-01;2023-12-23;9;25;3.09;41.06;23;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;528.86
CW000169;42.0;Male;Information Technology;Other (Europe);False;0;flex;3;2021-01-01;1970-01-01;2023-06-24;191;22;0.14;26.09;1;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;1;6475.56
CW000170;32.0;Female;Information Technology;Portugal;True;1;hot_desk;2;2021-07-31;2021-12-02;2021-11-30;2;35;1.95;17.39;16;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;1;521.42
CW015148;47.0;Female;Other;Portugal;False;0;hot_desk;2;2023-12-01;1970-01-01;2023-12-01;31;5;1.06;8.72;5;;0.0;;False;False;False;0;False;False;False;False;False;0;120.27
CW000171;40.0;Other;Finance;portugal ;False;0;flex;3;2022-03-23;2023-03-08;2023-03-01;7;101;2.03;26.09;19;11.6;0.0;;False;False;False;0;False;True;False;False;False;1;2186.47
CW000172;37.0;Male;Information Technology;Portugal;False;0;flex;3;2021-11-02;2021-12-11;2021-11-02;39;5;0.93;16.66;7;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;229.92
CW000173;28.0;Male;Finance;Spain;False;0;dedicated_desk;5;2021-01-01;1970-01-01;2023-12-29;3;620;3.96;43.48;29;134.1;0.0;0.0;True;False;False;1;True;True;False;True;False;4;16287.15
CW000174;3.0;Female;Health;Portugal;True;3;hot_desk;2;2022-06-22;2022-08-11;2022-07-30;12;7;0.96;14.29;7;;0.0;;False;False;False;0;False;False;False;False;False;0;197.16
CW000175;32.0;Female;Information Technology;Portugal;True;1;flex;3;2021-07-09;2022-09-21;2022-09-05;16;133;2.11;26.09;18;0.0;0.0;58.0;False;False;True;0;False;False;False;False;False;0;3470.75
CW000176;36.0;Female;Design & Creative;Spain;False;0;hot_desk;2;2021-02-01;2021-06-05;2021-06-01;4;0;1.88;17.39;17;1.0;0.6;;True;True;False;1;False;False;False;False;False;1;559.91
CW000177;43.0;Male;Consulting;Portugal;False;0;full_time;5;2022-02-17;1970-01-01;2023-08-24;130;7;0.07;43.48;1;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;3;6282.61
CW000178;22.0;Male;Information Technology;Portugal;True;4;private_office;7;2021-01-01;1970-01-01;2023-12-27;999;799;5.11;60.87;41;70.5;23.3;0.0;True;True;False;1;True;False;True;False;False;1;0
CW000179;34.0;Male;Consulting;Other (Europe);False;0;full_time;5;2021-04-23;2022-01-07;2022-01-02;5;124;3.36;43.48;30;0.0;0.0;0.0;False;False;False;1;True;False;False;True;False;1;2784.41
CW000180;42.0;Male;Education;Portugal;True;2;flex;3;2023-02-10;2023-04-07;2023-02-10;56;10;1.29;23.97;12;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;330.79
CW000181;24.0;Female;Consulting;Germany;False;0;dedicated_desk;5;2021-08-05;1970-01-01;2023-08-14;140;23;0.19;43.48;2;0.0;0.0;0.0;False;False;False;1;False;True;False;False;False;2;0
CW000182;35.0;Female;Design & Creative;Deutschland;True;1;Full Time;5;2022-10-01;2022-12-30;2022-12-02;28;9;0.67;43.48;6;0.0;0.0;2.0;False;False;True;0;False;False;False;False;False;0;860.33
CW000183;26.0;Female;Design & Creative;Portugal;False;0;hot_desk;2;2021-06-10;2021-07-15;2021-06-10;36;3;0.51;10.21;3;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;176.17
CW000184;41.0;Female;Finance;ireland;False;0;full_time;5;2021-01-01;1970-01-01;2023-01-22;344;28;0.18;43.48;2;0.0;0.0;0.0;False;False;False;0;True;True;False;False;False;3;10972.48
CW000185;27.0;;Consulting;Germany;True;3;full_time;5;2021-04-01;2023-05-08;2023-04-25;13;210;1.92;43.48;17;130.3;95.4;61.0;True;True;True;0;True;False;True;False;False;0;14955.54
CW000186;24.0;Male;Design & Creative;United Kingdom;False;0;full_time;5;2021-12-13;2022-07-28;2022-07-18;10;55;1.69;43.48;19;136.9;56.6;;True;True;True;1;False;False;False;False;False;2;7104.02
CW000187;38.0;Female;Design & Creative;Portugal;False;0;flex;3;2022-02-15;2022-05-01;2022-02-15;75;14;1.33;26.09;10;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;465.28
CW000188;29.0;Female;Information Technology;portugal ;False;0;flex;3;2021-09-06;2022-04-23;2022-04-22;1;76;2.31;26.09;13;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;1353.92
CW000189;43.0;Male;Information Technology;Portugal;False;0;flex;3;2022-12-03;2023-02-09;2022-12-03;68;4;0.39;26.09;4;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;401.01
CW000190;39.0;Female;Education;Portugal;True;1;hot_desk;2;2021-05-28;2023-10-05;2023-09-30;5;181;1.47;17.39;14;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;3392.25
CW000191;20.0;Other;Marketing & PR;Portugal;False;0;flex;3;2023-11-02;1970-01-01;2023-12-25;7;20;2.38;25.49;20;2.9;0.2;0.0;True;True;False;0;True;False;False;False;False;1;0
CW000192;36.0;Female;Information Technology;France;False;0;hot_desk;2;2021-02-20;2022-07-31;2022-07-08;23;55;0.74;17.39;6;;95.3;91.0;True;True;True;0;False;True;False;False;False;0;
CW000193;34.0;Male;Consulting;Netherlands;False;0;flex;3;2022-05-15;2022-08-27;2022-08-26;1;42;2.81;26.09;26;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;617.39
CW000194;38.0;Male;Consulting;Portugal;True;5;flex;3;2021-03-13;2022-01-08;2021-12-23;16;114;2.66;26.09;26;0.0;0.0;0.0;False;False;False;1;True;True;True;False;False;0;2399.7
CW000195;58.0;Male;Other;Germany;False;0;flex;3;2021-09-25;1970-01-01;2023-06-21;194;10;0.08;26.09;1;;0.0;0.0;False;False;False;0;False;True;False;False;False;2;5163.18
CW000196;28.0;Male;Legal;Portugal;False;0;full_time;5;2021-01-13;2022-06-17;2022-06-01;16;233;3.14;43.48;28;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;5304.43
CW000197;34.0;Male;Information Technology;Portugal;False;0;dedicated_desk;5;2021-11-21;2023-08-18;2023-08-16;2;416;4.59;43.48;38;71.2;0.0;0.0;True;False;False;1;False;True;False;True;False;2;9052.42
CW000198;29.0;Male;Design & Creative;Portugal;True;1;flex;3;2021-11-22;2022-07-07;2022-07-01;6;64;1.98;26.09;17;17.8;0.0;0.0;True;False;False;1;False;True;False;False;False;1;1691.47
CW000199;40.0;Male;Design & Creative;Portugal;False;0;flex;3;2021-04-30;2022-05-16;2022-05-08;8;156;2.86;26.09;25;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;1;2356.65
CW000200;21.0;;Consulting;Portugal;False;0;full_time;5;2021-02-18;2022-01-18;2022-01-12;6;69;1.44;43.48;11;144.7;0.0;0.0;True;False;False;0;False;True;False;False;False;0;4915.77
CW000201;29.0;Male;Information Technology;Portugal;True;4;hot_desk;2;2022-02-10;2022-04-30;2022-04-03;999;10;0.9;17.39;8;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;0
CW000202;34.0;Female;Real Estate;Other (Europe);False;0;dedicated_desk;5;2021-05-30;1970-01-01;2023-12-17;15;506;3.75;43.48;37;51.1;0.0;0.0;True;False;False;1;True;True;False;True;False;3;
CW000203;24.0;Male;Health;Portugal;False;0;hot_desk;2;2022-09-07;2023-06-15;2023-06-12;3;73;1.82;17.39;15;0.0;0.0;0.0;False;False;False;1;False;False;False;True;False;0;1413.12
CW000204;34.0;Female;LEGAL;PT;False;0;hot_desk;2;2021-12-16;2022-02-18;2021-12-16;63;8;0.91;17.39;7;0.0;0.0;4.0;False;False;True;0;False;False;False;False;False;0;309.78
CW000205;34.0;Female;Other;Portugal;False;0;full_time;5;2023-10-25;1970-01-01;2023-10-25;67;12;1.29;43.48;9;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;620.68
CW000206;32.0;F;Design & Creative;Portugal;True;1;hot_desk;2;2023-05-21;2023-12-08;2023-12-03;5;57;1.97;17.39;12;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;1;859.65 €
CW000207;29.0; Male;Education;Portugal;True;1;flex;3;14/01/2022;25/06/2023;22/06/2023;3;175;2.33;26.09;21;43.5;0.0;0.0;True;False;False;1;False;False;False;False;False;1;3779.88
CW000208;35.0;Female;Information Technology;Germany;False;0;hot_desk;2;2021-08-29;2022-07-23;2022-07-17;6;86;1.83;17.39;17;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;1;1379.95
CW000209;35.0;Male;Education;Portugal;False;0;hot_desk;2;2022-05-05;2022-07-09;2022-05-05;65;4;0.48;17.39;4;0.6;0.0;0.0;True;False;False;1;False;False;True;False;False;0;344.37
CW000210;34.0;Male;Health;Portugal;False;0;flex;3;2021-03-12;2021-04-20;2021-03-12;999;3;0.6;16.41;3;;0.0;0.0;False;True;False;0;False;False;False;False;False;0;0
CW000211;29.0;Other;Health;;False;0;flex;3;2022-03-19;2023-02-24;2023-02-23;1;116;2.38;26.09;24;12.6;0.0;;True;False;True;1;False;False;False;False;False;0;
CW000212;26.0;Female;Information Technology;Portugal;False;0;dedicated_desk;5;06/01/2021;1970-01-01;27/12/2023;5;607;3.9;43.48;36;100.5;0.0;0.0;True;False;False;1;True;False;False;False;False;3;14560.75
CW000213;37.0;Male;Real Estate;Portugal;True;1;hot_desk;2;2022-05-05;2022-07-03;2022-05-05;59;6;0.74;16.93;7;0.0;0.0;0.0;False;False;False;0;True;False;True;False;False;0;321.26
CW000214;43.0;Female;Consulting;United Kingdom;False;0;private_office;7;2021-01-01;2024-01-01;2023-12-17;15;76;0.49;60.87;4;0.0;0.0;24.0;False;False;True;0;False;True;False;False;False;4;24103.74
CW000215;46.0;Female;Marketing & PR;Other (Europe);False;0;flex;3;2023-10-08;1970-01-01;2023-12-31;1;24;1.99;26.09;22;17.0;0.0;3.0;True;False;True;0;False;True;False;True;False;1;843.67 €
CW000216;29.0;Male;Consulting;Portugal;False;0;hot_desk;2;2022-04-13;2023-08-07;2023-08-06;1;137;2.0;17.39;17;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;0;2053.02
CW000217;41.0;;Information Technology;Portugal;True;1;full_time;5;2021-01-03;2023-12-09;2023-12-07;2;587;3.84;43.48;35;21.4;0.0;57.0;True;False;True;0;False;False;False;False;False;5;10952.08
CW000218;35.0;Female;Finance;Portugal;False;0;hot_desk;2;2022-09-21;2022-11-03;2022-10-05;29;2;0.25;12.41;2;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;214.09
CW000219;32.0;Male;Information Technology;Portugal;True;5;hot_desk;2;2023-03-11;2023-04-26;2023-03-26;31;3;0.4;13.2;3;0.0;0.0;0.0;False;False;False;0;False;False;True;False;False;0;227.75
CW000220;26.0;Female;Information Technology;Portugal;False;0;hot_desk;2;2023-10-14;1970-01-01;2023-12-30;2;21;1.88;17.39;16;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;0;328.51
CW000221;;Male;Information Technology;Germany;False;0;dedicated_desk;5;2023-10-08;1970-01-01;2023-12-27;5;51;4.26;43.48;43;0.0;2.1;0.0;False;True;False;0;True;False;True;True;False;3;1253.62
CW000222;32.0;Female;Information Technology;Portugal;False;0;flex;3;2021-02-14;2021-07-07;2021-07-05;2;55;2.7;26.09;23;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;2;843.91
CW000223;49.0;Female;Education;United Kingdom;False;0;full_time;5;2022-04-16;2022-11-26;2022-11-23;3;33;1.03;43.48;11;36.6;0.0;0.0;True;False;False;0;False;False;True;False;False;0;2717.04
CW000224;33.0;;Consulting;Portugal;False;0;flex;3;2021-07-01;2023-01-11;2023-01-07;999;191;2.39;26.09;18;0.0;17.2;0.0;False;True;False;0;False;False;False;False;False;2;0
CW000225;27.0;Female;Consulting;Portugal;True;3;private_office;7;2021-01-01;1970-01-01;2023-12-23;9;86;0.55;60.87;5;0.0;0.0;100.0;False;False;True;0;True;True;False;False;False;3;
CW000226;21.0;Other;Education;United Kingdom;False;0;hot_desk;2;2021-11-21;2022-04-17;2022-04-16;1;38;1.81;17.39;16;0.0;0.0;0.0;False;False;False;1;False;False;False;False;False;1;617.36
CW000227;39.0;Female;Legal;Portugal;True;3;full_time;5;2021-02-19;2023-08-02;2023-07-24;9;488;3.82;43.48;27;0.0;0.0;0.0;False;False;False;1;False;True;False;False;False;4;8746.05
CW000228;36.0;;Marketing & PR;Spain;False;0;hot_desk;2;2023-02-27;2023-05-29;2023-05-21;8;26;1.96;17.39;16;3.2;0.0;0.0;True;False;False;0;False;False;False;False;False;0;398.4
CW000229;40.0;Female;Other;Portugal;False;0;hot_desk;2;2023-12-02;1970-01-01;2023-12-02;30;1;0.29;8.48;1;0.4;0.2;0.0;True;True;True;0;False;False;False;False;False;0;130.83
CW000230;26.0;Male;Other;portugal ;False;0;hot_desk;2;2021-06-20;2022-11-29;2022-11-26;3;145;1.92;17.39;17;0.0;0.0;0.0;False;False;False;0;True;False;False;True;False;1;2769.75
CW000231;29.0;Female;Design & Creative;Portugal;True;1;hot_desk;2;2022-10-06;2022-12-10;2022-11-27;13;10;1.03;17.39;9;;0.0;0.0;False;False;False;0;False;False;False;False;False;0;256.21
CW000232;23.0;Female;Other;Spain;False;0;hot_desk;2;2023-11-17;1970-01-01;2023-12-19;999;11;1.66;12.67;10;1.8;0.0;0.0;True;False;False;1;False;False;False;False;False;0;0
CW000233;38.0;Female;marketing & pr;United Kingdom;False;0;full_time;5;2021-09-10;2022-09-09;2022-09-06;3;199;3.83;43.48;31;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;3354.07
CW000234;43.0;Male;Information Technology;portugal;False;0;full_time;5;2021-11-25;1970-01-01;2023-07-17;168;0;0.06;43.48;1;0.0;0.0;0.0;False;False;False;0;True;True;False;False;False;2;0
CW000235;40.0;Female;Design & Creative;Germany;False;0;hot_desk;2;2022-01-25;2022-07-08;2022-07-05;3;44;1.88;17.39;17;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;1;646.66 €
CW000236;44.0;M;Information Technology;portugal;False;0;dedicated_desk;5;2021-08-14;2023-12-01;2023-11-28;3;483;4.03;43.48;43;135.2;0.0;30.0;True;False;True;1;True;True;False;True;False;1;
CW000237;34.0;Female;Legal;Portugal;False;0;hot_desk;2;2023-08-30;2023-10-24;2023-08-30;55;7;0.93;15.75;5;0.0;0.0;0.0;False;False;False;0;False;False;False;False;False;0;217.39
CW000238;35.0;Other;Marketing & PR;Portugal;True;4;flex;3;2021-12-20;2023-07-21;2023-07-14;7;204;2.47;26.09;22;0.0;0.0;0.0;False;False;False;0;False;True;False;False;False;1;3609.33
